id,timestamp,deviceId,rssi,Oldrssi,beaconId,beaconName
560348681,2022-04-26T15:03:57.591+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560348680,2022-04-26T15:03:57.591+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560348743,2022-04-26T15:04:04.695+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560348808,2022-04-26T15:04:16.026+00:00,509554898,-77,205,509542097,W10T_A7H_B-1-2
560348807,2022-04-26T15:04:16.026+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560348854,2022-04-26T15:04:23.132+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560348853,2022-04-26T15:04:23.132+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560348876,2022-04-26T15:04:30.599+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560348875,2022-04-26T15:04:30.599+00:00,509554898,-75,203,509542314,W10T_A7H_B-1-6
560348874,2022-04-26T15:04:30.599+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560348908,2022-04-26T15:04:37.704+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560348905,2022-04-26T15:04:37.704+00:00,509554898,-75,203,509559342,W10T_A7H_B-1-14
560348950,2022-04-26T15:04:44.808+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560348949,2022-04-26T15:04:44.808+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560348987,2022-04-26T15:04:52.207+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560348985,2022-04-26T15:04:52.207+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560349014,2022-04-26T15:04:59.311+00:00,509554898,-74,202,509542314,W10T_A7H_B-1-6
560349013,2022-04-26T15:04:59.311+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560349012,2022-04-26T15:04:59.311+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560349072,2022-04-26T15:05:06.418+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560349071,2022-04-26T15:05:06.418+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560349070,2022-04-26T15:05:06.418+00:00,509554898,-74,202,509558566,W10T_A7H_B-1-11
560349124,2022-04-26T15:05:13.523+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349123,2022-04-26T15:05:13.523+00:00,509554898,-77,205,509542314,W10T_A7H_B-1-6
560349154,2022-04-26T15:05:20.627+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560349192,2022-04-26T15:05:27.732+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349191,2022-04-26T15:05:27.732+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560349190,2022-04-26T15:05:27.732+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560349223,2022-04-26T15:05:34.837+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560349222,2022-04-26T15:05:34.837+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560349255,2022-04-26T15:05:41.941+00:00,509554898,-72,200,509559342,W10T_A7H_B-1-14
560349256,2022-04-26T15:05:41.941+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349254,2022-04-26T15:05:41.941+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560349304,2022-04-26T15:05:49.048+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560349303,2022-04-26T15:05:49.048+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349302,2022-04-26T15:05:49.048+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560349329,2022-04-26T15:05:56.153+00:00,509554898,-76,204,509558566,W10T_A7H_B-1-11
560349331,2022-04-26T15:05:56.153+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560349330,2022-04-26T15:05:56.153+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560349384,2022-04-26T15:06:03.257+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349428,2022-04-26T15:06:11.366+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560349427,2022-04-26T15:06:11.366+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349426,2022-04-26T15:06:11.366+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560349467,2022-04-26T15:06:17.466+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560349469,2022-04-26T15:06:17.466+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349468,2022-04-26T15:06:17.466+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560349503,2022-04-26T15:06:24.571+00:00,509554898,-75,203,509558566,W10T_A7H_B-1-11
560349501,2022-04-26T15:06:24.571+00:00,509554898,-73,201,509542314,W10T_A7H_B-1-6
560349500,2022-04-26T15:06:24.571+00:00,509554898,-76,204,509559342,W10T_A7H_B-1-14
560349601,2022-04-26T15:06:39.785+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560349600,2022-04-26T15:06:39.785+00:00,509554898,-74,202,509558566,W10T_A7H_B-1-11
560349598,2022-04-26T15:06:39.785+00:00,509554898,-77,205,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349633,2022-04-26T15:06:45.887+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560349632,2022-04-26T15:06:45.887+00:00,509554898,-79,207,509542314,W10T_A7H_B-1-6
560349631,2022-04-26T15:06:45.887+00:00,509554898,-76,204,509558566,W10T_A7H_B-1-11
560349669,2022-04-26T15:06:52.992+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560349668,2022-04-26T15:06:52.992+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349667,2022-04-26T15:06:52.992+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560349698,2022-04-26T15:07:00.096+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349697,2022-04-26T15:07:00.096+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560349793,2022-04-26T15:07:14.071+00:00,509554898,-77,205,509558566,W10T_A7H_B-1-11
560349792,2022-04-26T15:07:14.071+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560349866,2022-04-26T15:07:28.283+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560349865,2022-04-26T15:07:28.283+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560349864,2022-04-26T15:07:28.283+00:00,509554898,-72,200,509559342,W10T_A7H_B-1-14
560349896,2022-04-26T15:07:35.387+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349918,2022-04-26T15:07:42.724+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560349920,2022-04-26T15:07:42.724+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560349919,2022-04-26T15:07:42.724+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349945,2022-04-26T15:07:50.836+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560349944,2022-04-26T15:07:50.836+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560349960,2022-04-26T15:07:56.935+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560349959,2022-04-26T15:07:56.935+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560349961,2022-04-26T15:07:56.935+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560350036,2022-04-26T15:08:04.039+00:00,509554898,-74,202,509542378,W10T_A7H_B-1-7
560350035,2022-04-26T15:08:04.039+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560350034,2022-04-26T15:08:04.039+00:00,509554898,-77,205,509542157,W10T_A7H_B-1-3
560350068,2022-04-26T15:08:11.145+00:00,509554898,-77,205,509542378,W10T_A7H_B-1-7
560350085,2022-04-26T15:08:18.249+00:00,509554898,-73,201,509559342,W10T_A7H_B-1-14
560350084,2022-04-26T15:08:18.249+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560350122,2022-04-26T15:08:25.354+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560350121,2022-04-26T15:08:25.354+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560350120,2022-04-26T15:08:25.354+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560350154,2022-04-26T15:08:33.466+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560350152,2022-04-26T15:08:33.466+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560350188,2022-04-26T15:08:39.566+00:00,509554898,-72,200,509559342,W10T_A7H_B-1-14
560350187,2022-04-26T15:08:39.566+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560350186,2022-04-26T15:08:39.566+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560350217,2022-04-26T15:08:46.669+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560350215,2022-04-26T15:08:46.669+00:00,509554898,-73,201,509558566,W10T_A7H_B-1-11
560350285,2022-04-26T15:09:00.879+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560350284,2022-04-26T15:09:00.879+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560350283,2022-04-26T15:09:00.879+00:00,509554898,-74,202,509558566,W10T_A7H_B-1-11
560350365,2022-04-26T15:09:08.988+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560350364,2022-04-26T15:09:08.988+00:00,509554898,-72,200,509558566,W10T_A7H_B-1-11
560350363,2022-04-26T15:09:08.988+00:00,509554898,-73,201,509542029,W10T_A7H_B-1-1
560350395,2022-04-26T15:09:16.097+00:00,509554898,-74,202,509542314,W10T_A7H_B-1-6
560350394,2022-04-26T15:09:16.097+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560350393,2022-04-26T15:09:16.097+00:00,509554898,-76,204,509542157,W10T_A7H_B-1-3
560350424,2022-04-26T15:09:22.195+00:00,509554898,-75,203,509542157,W10T_A7H_B-1-3
560350423,2022-04-26T15:09:22.195+00:00,509554898,-76,204,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560350477,2022-04-26T15:09:34.325+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560350476,2022-04-26T15:09:34.325+00:00,509554898,-74,202,509559342,W10T_A7H_B-1-14
560350475,2022-04-26T15:09:34.325+00:00,509554898,-75,203,509558566,W10T_A7H_B-1-11
560350492,2022-04-26T15:09:36.405+00:00,509554898,-73,201,509558666,W10T_A7H_B-1-12
560350491,2022-04-26T15:09:36.405+00:00,509554898,-76,204,509558566,W10T_A7H_B-1-11
560350490,2022-04-26T15:09:36.405+00:00,509554898,-73,201,509559342,W10T_A7H_B-1-14
560350521,2022-04-26T15:09:43.509+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560350520,2022-04-26T15:09:43.509+00:00,509554898,-74,202,509558666,W10T_A7H_B-1-12
560350546,2022-04-26T15:09:50.613+00:00,509554898,-75,203,509559342,W10T_A7H_B-1-14
560350545,2022-04-26T15:09:50.613+00:00,509554898,-75,203,509558566,W10T_A7H_B-1-11
560350584,2022-04-26T15:09:58.719+00:00,509554898,-76,204,509558566,W10T_A7H_B-1-11
560350648,2022-04-26T15:10:04.824+00:00,509554898,-70,198,509558776,W10T_A7H_B-1-13
560350646,2022-04-26T15:10:04.824+00:00,509554898,-72,200,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560350683,2022-04-26T15:10:11.928+00:00,509554898,-78,206,509558566,W10T_A7H_B-1-11
560350682,2022-04-26T15:10:11.928+00:00,509554898,-77,205,509558666,W10T_A7H_B-1-12
560350681,2022-04-26T15:10:11.928+00:00,509554898,-73,201,509559342,W10T_A7H_B-1-14
560350719,2022-04-26T15:10:19.033+00:00,509554898,-77,205,509558566,W10T_A7H_B-1-11
560350718,2022-04-26T15:10:19.033+00:00,509554898,-77,205,509542157,W10T_A7H_B-1-3
560350715,2022-04-26T15:10:19.033+00:00,509554898,-77,205,509559342,W10T_A7H_B-1-14
560350786,2022-04-26T15:10:33.242+00:00,509554898,-72,200,509542157,W10T_A7H_B-1-3
560350785,2022-04-26T15:10:33.242+00:00,509554898,-79,207,509558566,W10T_A7H_B-1-11
560350805,2022-04-26T15:10:40.348+00:00,509554898,-85,213,509559342,W10T_A7H_B-1-14
560350837,2022-04-26T15:10:47.453+00:00,509554898,-81,209,509559435,W10T_A7H_B-1-15 BÃ¼rste
560350876,2022-04-26T15:10:54.557+00:00,509554898,-75,203,509559507,W10T_A7H_B-1-16
560350875,2022-04-26T15:10:54.557+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560350874,2022-04-26T15:10:54.557+00:00,509554898,-79,207,509559435,W10T_A7H_B-1-15 BÃ¼rste
560350972,2022-04-26T15:11:08.766+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560350971,2022-04-26T15:11:08.766+00:00,509554898,-73,201,509559507,W10T_A7H_B-1-16
560350970,2022-04-26T15:11:08.766+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560350997,2022-04-26T15:11:15.871+00:00,509554898,-74,202,509558351,W10T_A7H_B-1-9
560350996,2022-04-26T15:11:15.871+00:00,509554898,-72,200,509559646,W10T_A7H_B-1-18 TrÃ¤nke
560350995,2022-04-26T15:11:15.871+00:00,509554898,-75,203,509559507,W10T_A7H_B-1-16
560351032,2022-04-26T15:11:22.978+00:00,509554898,-73,201,509558243,W10T_A7H_B-1-8 AMS
560351066,2022-04-26T15:11:30.083+00:00,509554898,-74,202,509559570,W10T_A7H_B-1-17
560351065,2022-04-26T15:11:30.083+00:00,509554898,-74,202,509559507,W10T_A7H_B-1-16
560351064,2022-04-26T15:11:30.083+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560351092,2022-04-26T15:11:38.196+00:00,509554898,-76,204,509559507,W10T_A7H_B-1-16
560351091,2022-04-26T15:11:38.196+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560351133,2022-04-26T15:11:45.300+00:00,509554898,-73,201,509558351,W10T_A7H_B-1-9
560351132,2022-04-26T15:11:45.300+00:00,509554898,-76,204,509542097,W10T_A7H_B-1-2
560351130,2022-04-26T15:11:45.300+00:00,509554898,-75,203,509559507,W10T_A7H_B-1-16
560351192,2022-04-26T15:11:58.501+00:00,509554898,-76,204,509559507,W10T_A7H_B-1-16
560351191,2022-04-26T15:11:58.501+00:00,509554898,-78,206,509559646,W10T_A7H_B-1-18 TrÃ¤nke
560351190,2022-04-26T15:11:58.501+00:00,509554898,-70,198,509559435,W10T_A7H_B-1-15 BÃ¼rste
560351281,2022-04-26T15:12:13.721+00:00,509554898,-75,203,509559507,W10T_A7H_B-1-16
560351280,2022-04-26T15:12:13.721+00:00,509554898,-73,201,509559342,W10T_A7H_B-1-14
560351278,2022-04-26T15:12:13.721+00:00,509554898,-73,201,509559435,W10T_A7H_B-1-15 BÃ¼rste
560351310,2022-04-26T15:12:20.822+00:00,509554898,-75,203,509542029,W10T_A7H_B-1-1
